0.0275043,0.933042818,0.094680076
0.0275677,0.932937001,0.094970305
0.0276312,0.932830205,0.095259904
0.0276949,0.932722388,0.095548856
0.0277587,0.93261351,0.095837144
0.0278227,0.932503526,0.09612475
0.0278869,0.932392392,0.096411656
0.0279512,0.932280063,0.096697847
0.0280156,0.93216649,0.096983303
0.0280802,0.932051625,0.097268009
0.0281449,0.931935416,0.097551946
0.0282098,0.931817812,0.097835098
0.0282748,0.931698757,0.098117446
0.02834,0.931578196,0.098398974
0.0284053,0.931456069,0.098679665
0.0284708,0.931332315,0.098959502
0.0285364,0.931206868,0.099238468
0.0286022,0.931079664,0.099516563
0.0286682,0.93095065,0.099793758
0.0287342,0.93081975,0.100070036
0.0288005,0.930686891,0.100345382
0.0288669,0.930551996,0.100619781
0.0289334,0.930414988,0.100893218
0.0290001,0.930275784,0.101165679
0.029067,0.930134299,0.101437153
0.029134,0.929990442,0.101707625
0.0292011,0.929844122,0.101977086
0.0292685,0.929695239,0.102245524
0.0293359,0.929543692,0.102512933
0.0294036,0.929389372,0.102779304
0.0294713,0.929232166,0.103044633
0.0295393,0.929071956,0.103308918
0.0296074,0.928908616,0.10357216
0.0296756,0.928742014,0.103834361
0.029744,0.92857201,0.10409553
0.0298126,0.928398457,0.10435568
0.0298813,0.9282212,0.104614829
0.0299502,0.928040073,0.104873002
0.0300193,0.927854902,0.105130234
0.0300885,0.927665503,0.105386566
0.0301578,0.92747168,0.105642053
0.0302273,0.927273228,0.105896765
0.030297,0.927069929,0.106150784
0.0303669,0.926861553,0.106404216
0.0304369,0.926647862,0.106657187
0.030507,0.926428605,0.106909852
0.0305774,0.926203522,0.107162398
0.0306478,0.925972349,0.107415052
0.0307185,0.925734816,0.107668086
0.0307893,0.925490659,0.107921827
0.0308603,0.925239626,0.108176667
0.0309314,0.92498149,0.108433076
0.0310027,0.924716072,0.108691611
0.0310742,0.924443272,0.108952937
0.0311458,0.924163121,0.10921784
0.0312176,0.923875884,0.109487243
0.0312896,0.923582306,0.109762209
0.0313617,0.923284375,0.110043004
0.031434,0.922982426,0.110328191
0.0315065,0.922676265,0.110617706
0.0315791,0.922365983,0.110911527
0.0316519,0.922051695,0.111209632
0.0317249,0.921733517,0.111512
0.031798,0.921411555,0.11181861
0.0318713,0.92108591,0.112129442
0.0319448,0.920756672,0.112444477
0.0320184,0.920423924,0.1127637
0.0320922,0.920087743,0.113087094
0.0321662,0.919748198,0.113414646
0.0322404,0.919405352,0.113746341
0.0323147,0.919059264,0.114082168
0.0323892,0.918709986,0.114422116
0.0324638,0.918357567,0.114766174
0.0325387,0.918002051,0.115114335
0.0326137,0.91764348,0.115466589
0.0326889,0.917281888,0.11582293
0.0327642,0.916917311,0.116183352
0.0328398,0.916549777,0.11654785
0.0329155,0.916179314,0.116916419
0.0329913,0.915805947,0.117289056
0.0330674,0.915429697,0.11766576
0.0331436,0.915050584,0.118046528
0.03322,0.914668624,0.11843136
0.0332966,0.914283833,0.118820257
0.0333734,0.913896222,0.119213221
0.0334503,0.913505802,0.119610254
0.0335274,0.913112582,0.120011359
0.0336047,0.912716568,0.120416541
0.0336822,0.912317766,0.120825805
0.0337598,0.911916177,0.121239158
0.0338376,0.911511804,0.121656608
0.0339156,0.911104647,0.122078162
0.0339938,0.910694703,0.12250383
0.0340722,0.91028197,0.122933623
0.0341507,0.909866443,0.123367553
0.0342294,0.909448116,0.123805633
0.0343084,0.909026981,0.124247876
0.0343874,0.908603031,0.124694297
0.0344667,0.908176254,0.125144913
0.0345462,0.907746639,0.125599741
